Probeset	GeneSymbole	Signal
213280_at	RAP1GAP2	215.0537629
213281_at	LOC100288387	539.0460266
213282_at	APOOL	2709.197186
213283_s_at	SALL2	548.9532903
213284_at	ZFP36L1	23.84473491
213285_at	TMEM30B	263.836673
213286_at	ZFR	127.7488437
213287_s_at	KRT10	1932.577538
213288_at	MBOAT2	176.715029
213289_at	APOOL	801.1950838
213290_at	COL6A2	594.1386894
213291_s_at	UBE3A	3519.206988
213292_s_at	SNX13	1155.690027
213293_s_at	TRIM22	3024.631873
213294_at	NA	1894.313234
213295_at	CYLD	1575.711728
213296_at	RER1	567.9752539
213297_at	NA	309.8314511
213298_at	NFIC	123.4632842
213299_at	ZBTB7A	109.1528543
213300_at	ATG2A	619.7454633
213301_x_at	TRIM24	1007.668593
213302_at	PFAS	588.0349772
213303_x_at	ZBTB7A	283.7989765
213304_at	FAM179B	1419.624346
213305_s_at	PPP2R5C	729.3965698
213306_at	MPDZ	3222.922395
213307_at	SHANK2	81.9137567
213308_at	SHANK2	53.45044483
213309_at	PLCL2	1588.48053
213310_at	EIF2C2	538.5355868
213311_s_at	TCF25	586.1482096
213312_at	C6orf162	651.9004325
213313_at	RABGAP1	2914.542821
213314_at	C6orf162	265.1680465
213315_x_at	CXorf40A	1984.483531
213316_at	KIAA1462	631.2609649
213317_at	CLIC5	10945.01973
213318_s_at	BAT3	4787.493254
213319_s_at	CSDA	177.8655457
213320_at	PRMT3	481.3136991
213321_at	BCKDHB	397.2788091
213322_at	C6orf130	1194.480551
213323_s_at	ZC3H7B	154.4087856
213324_at	SRC	310.3818091
213325_at	PVRL3	347.5294508
213326_at	VAMP1	612.4314492
213327_s_at	USP12	1126.094761
213328_at	NEK1	151.2581021
213329_at	SRGAP2	330.7248007
213330_s_at	STIP1	1471.922729
213331_s_at	NEK1	596.8646602
213332_at	PAPPA2	99.97079223
213333_at	MDH2	2495.443082
213334_x_at	HAUS7	539.2966551
213335_s_at	ST3GAL6	70.61877047
213336_at	BAZ1B	34.89243629
213337_s_at	SOCS1	156.7375514
213338_at	TMEM158	219.9653775
213339_at	KIAA0495	36.16311717
213340_s_at	KIAA0495	969.5101523
213341_at	FEM1C	1266.08271
213342_at	YAP1	560.4338869
213343_s_at	GDPD5	386.0755216
213344_s_at	H2AFX	100.5912909
213345_at	NFATC4	331.8010772
213346_at	C13orf27	344.2771419
213347_x_at	RPS4X	18638.16125
213348_at	CDKN1C	3254.737284
213349_at	TMCC1	1487.125373
213350_at	RPS11	968.1330084
213351_s_at	TMCC1	1863.005132
213352_at	TMCC1	1029.59376
213353_at	ABCA5	2100.469772
213354_s_at	LOC100287051	5.675759216
213355_at	ST3GAL6	328.2403757
213356_x_at	NA	18195.48693
213357_at	GTF2H5	3487.939779
213358_at	KIAA0802	206.7652052
213359_at	HNRNPD	879.3079203
213360_s_at	NA	3470.254165
213361_at	TDRD7	600.724157
213362_at	PTPRD	181.9422782
213363_at	CA5BP	136.2511759
213364_s_at	SNX1	1726.47993
213365_at	ERI2	582.9540862
213366_x_at	ATP5C1	16079.52336
213367_at	ZNF783	290.7167417
213368_x_at	PPFIA3	162.9132113
213369_at	CDHR1	5.608551218
213370_s_at	SFMBT1	448.3786169
213371_at	LDB3	17404.10842
213372_at	PAQR3	624.3220671
213373_s_at	CASP8	511.1101198
213374_x_at	HIBCH	1834.375813
213375_s_at	N4BP2L1	1151.205719
213376_at	ZBTB1	1307.965037
213377_x_at	RPS12	18704.52806
213378_s_at	NA	226.6708336
213379_at	COQ2	1541.95294
213380_x_at	MST1P9	173.5233027
213381_at	C10orf72	24.14836403
213382_at	NA	51.14708039
213383_at	SBF1	134.885219
213384_x_at	PLCB3	291.3107689
213385_at	CHN2	402.4389705
213386_at	C9orf125	260.3216836
213387_at	ATAD2B	329.0083684
213388_at	PDE4DIP	1194.16663
213389_at	ZNF592	613.3113465
213390_at	ZC3H4	1655.711475
213391_at	DPY19L4	734.8956244
213392_at	IQCK	1214.463735
213393_at	MFSD9	193.3360461
213394_at	MAPKBP1	288.9184549
213395_at	MLC1	54.90875063
213396_s_at	AKAP10	154.0863596
213397_x_at	NA	2899.350114
213398_s_at	SDR39U1	1888.786928
213399_x_at	RPN2	3411.579634
213400_s_at	TBL1X	504.924258
213401_s_at	TBL1X	54.23974396
213402_at	ZNF787	239.2894739
213403_at	MFSD9	145.3871626
213404_s_at	RHEB	3462.458779
213405_at	RAB22A	1169.033993
213406_at	WSB1	124.2157891
213407_at	PHLPP2	741.9168487
213408_s_at	NA	3265.710292
213409_s_at	RHEB	383.7834302
213410_at	C10orf137	1147.121122
213411_at	NA	130.1275041
213412_at	TJP3	27.53630561
213413_at	STON1	649.4986072
213414_s_at	RPS19	19748.99619
213415_at	CLIC2	735.8547467
213416_at	ITGA4	277.4585625
213417_at	TBX2	24.00080352
213418_at	HSPA6	166.6275635
213419_at	APBB2	440.6396681
213420_at	DHX57	285.6038376
213421_x_at	PRSS3	135.5779403
213422_s_at	MXRA8	1200.732016
213423_x_at	TUSC3	709.8757559
213424_at	KIAA0895	253.6168012
213425_at	WNT5A	654.1424987
213426_s_at	CAV2	204.6863658
213427_at	RPP40	293.6689199
213428_s_at	COL6A1	5989.206428
213429_at	NA	1770.501954
213430_at	RUFY3	12.76983499
213431_x_at	SFI1	371.0863503
213432_at	MUC5B	24.47761768
213433_at	ARL3	98.82383721
213434_at	STX2	728.0786356
213435_at	SATB2	150.1083697
213436_at	CNR1	366.2891507
213437_at	RUFY3	550.5472495
213438_at	NFASC	267.8905824
213439_x_at	RUNDC3A	94.70018179
213440_at	RAB1A	1167.578613
213441_x_at	SPDEF	130.6181438
213442_x_at	SPDEF	34.70514677
213443_at	TRADD	7.898726437
213444_at	ZNF862	170.7048201
213445_at	ZC3H3	269.5819623
213446_s_at	IQGAP1	212.1167
213447_at	NA	1384.757361
213448_at	NA	157.7493373
213449_at	POP1	97.37852312
213450_s_at	ICOSLG	15.51147039
213451_x_at	NA	2842.635783
213452_at	ZNF184	422.9966335
213453_x_at	GAPDH	18990.64765
213454_at	NA	225.8359293
213455_at	FAM114A1	3700.602489
213456_at	SOSTDC1	75.43687726
213457_at	MFHAS1	121.6558737
213458_at	FAM149B1	77.04007615
213459_at	RPL37A	280.2089189
213460_x_at	NSUN5P2	548.557218
213461_at	NUDT21	338.4477502
213462_at	NPAS2	343.062858
213463_s_at	FAM149B1	521.2187927
213464_at	NA	207.7868425
213465_s_at	PPP1R7	3690.74858
213466_at	RAB40C	28.01209407
213467_at	RND2	140.6570267
213468_at	ERCC2	240.8612626
213469_at	PGAP1	300.9792216
213470_s_at	HNRNPH1	312.1157881
213471_at	NPHP4	34.40213852
213472_at	HNRNPH1	62.97541889
213473_at	BRAP	870.3072533
213474_at	KCTD7	340.6810034
213475_s_at	ITGAL	174.009344
213476_x_at	TUBB3	1737.142079
213477_x_at	EEF1A1	18406.93087
213478_at	RP1-21O18.1	767.7565307
213479_at	NPTX2	146.0665721
213480_at	VAMP4	1104.834961
213481_at	NA	140.3473275
213482_at	DOCK3	23.53524567
213483_at	PPWD1	807.2659617
213484_at	NA	212.8538923
213485_s_at	ABCC10	515.2186796
213486_at	NA	327.9840308
213487_at	MAP2K2	10.94721642
213488_at	SNED1	615.0130892
213489_at	MAPRE2	922.2674364
213490_s_at	MAP2K2	592.8372855
213491_x_at	RPN2	2908.340033
213492_at	COL2A1	60.876485
213493_at	SNED1	93.32971229
213494_s_at	YY1	207.9419988
213495_s_at	RRBP1	39.40984908
213496_at	LPPR4	351.5877077
213497_at	ABTB2	374.3003904
213498_at	CREB3L1	48.62717755
213499_at	CLCN2	166.9394454
213500_at	NA	554.6171187
213501_at	ACOX1	658.2559034
213502_x_at	LOC91316	2407.421106
213503_x_at	ANXA2	11777.92191
213504_at	COPS6	1091.545012
213505_s_at	SFRS14	1107.302651
213506_at	F2RL1	90.09267168
213507_s_at	KPNB1	3773.405737
213508_at	C14orf147	1310.548249
213509_x_at	CES2	1628.084275
213510_x_at	LOC220594	1382.629491
213511_s_at	MTMR1	1039.917238
213512_at	C14orf79	37.65449406
213513_x_at	ARPC2	6067.493986
213514_s_at	DIAPH1	320.7446485
213515_x_at	NA	1258.467215
213516_at	AKAP13	23.73481488
213517_at	PCBP2	888.4929851
213518_at	PRKCI	1366.621188
213519_s_at	LAMA2	1398.344463
213520_at	RECQL4	14.29947388
213521_at	PTPN18	715.3545573
213522_s_at	SLC16A3	21.99717215
213523_at	CCNE1	8.86447309
213524_s_at	G0S2	5493.100306
213525_at	NA	107.9001538
213526_s_at	LIN37	620.8061168
213527_s_at	ZNF688	679.7573504
213528_at	C1orf156	769.1200193
213529_at	ZNF688	331.4659481
213530_at	RAB3GAP1	953.5511435
213531_s_at	RAB3GAP1	3669.842996
213532_at	ADAM17	744.8126887
213533_at	D4S234E	53.43658294
213534_s_at	PASK	133.640931
213535_s_at	UBE2I	1525.739027
213536_s_at	UBE2I	12.04101657
213537_at	HLA-DPA1	326.722645
213538_at	SON	615.9162869
213539_at	CD3D	504.2970025
213540_at	HSD17B8	1173.846579
213541_s_at	ERG	385.1581379
213542_at	ZNF710	214.6901097
213543_at	SGCD	1793.644911
213544_at	ING2	18.50922032
213545_x_at	SNX3	9373.623517
213546_at	DKFZP586I1420	1312.008779
213547_at	CAND2	8407.87382
213548_s_at	CDV3	680.2233143
213549_at	NA	733.0797196
213550_s_at	NDUFA2	164.3039493
213551_x_at	NA	285.8818313
213552_at	GLCE	339.9047199
213553_x_at	APOC1	557.9441336
213554_s_at	CDV3	923.5689551
213555_at	RWDD2A	233.0836139
213556_at	LOC390940	167.0006955
213557_at	CDK12	209.6590344
213558_at	PCLO	129.7499116
213559_s_at	ZNF467	7.014264515
213560_at	GADD45B	111.1016275
213561_at	ASF1A	171.8693653
213562_s_at	SQLE	23.95383554
213563_s_at	TUBGCP2	175.109526
213564_x_at	LDHB	14803.30879
213565_s_at	SMAD6	30.59167897
213566_at	RNASE6	800.1357282
213567_at	NA	5365.69036
213568_at	OSR2	199.2587427
213569_at	ANGEL1	264.8533834
213570_at	EIF4E2	131.366173
213571_s_at	EIF4E2	1053.102025
213572_s_at	SERPINB1	1454.310231
213573_at	KPNB1	1342.149768
213574_s_at	KPNB1	2362.864699
213575_at	TRA2A	191.0273396
213577_at	SQLE	39.45091846
213578_at	BMPR1A	1199.750404
213579_s_at	EP300	334.4917849
213580_at	CREBZF	28.20896434
213581_at	PDCD2	476.645021
213582_at	ATP11A	152.2465724
213583_x_at	NA	16610.10089
213584_s_at	CREBZF	182.7065718
213585_s_at	PDCD2	27.80368328
213586_at	NA	47.85049871
213587_s_at	ATP6V0E2	617.030523
213588_x_at	RPL14	13800.15775
213589_s_at	B3GNTL1	198.8193884
213590_at	SLC16A5	380.6859602
213591_at	ALDH7A1	211.250054
213592_at	APLNR	596.5416544
213593_s_at	TRA2A	1134.480864
213594_x_at	SFRS13A	1714.861833
213595_s_at	CDC42BPA	149.4046051
213596_at	CASP4	248.9211293
213597_s_at	CTDSPL	142.1512605
213598_at	NA	562.1753958
213599_at	OIP5	196.9904034
213600_at	SIPA1L3	212.0607948
213601_at	SLIT1	292.3305439
213602_s_at	MMP11	14.95813795
213603_s_at	RAC2	944.2924786
213604_at	TCEB3	2278.577682
213605_s_at	NA	727.3302676
213606_s_at	ARHGDIA	228.6796686
213607_x_at	NADK	276.3757436
213608_s_at	SRRD	1034.537995
213609_s_at	SEZ6L	77.60679426
213610_s_at	KLHL23	764.1295385
213611_at	AQP5	16.73557788
213612_x_at	NA	5559.949351
213613_s_at	NADK	77.41794287
213614_x_at	EEF1A1	22926.10815
213615_at	LPCAT3	121.6221682
213616_at	C18orf10	305.823841
213617_s_at	C18orf10	407.5139968
213618_at	ARAP2	441.814073
213619_at	HNRNPH1	15314.18464
213620_s_at	NA	1405.8761
213621_s_at	GUK1	112.8279373
213622_at	COL9A2	134.0379165
213623_at	KIF3A	177.6646298
213624_at	SMPDL3A	2879.974034
213625_at	ZKSCAN4	340.0031724
213626_at	CBR4	1385.989983
213627_at	MAGED2	774.0923902
213628_at	CLCC1	1028.235605
213629_x_at	MT1F	836.4858504
213630_at	NACAD	218.7493247
213631_x_at	DHODH	139.9927849
213632_at	DHODH	266.7341061
213633_at	SH3BP1	181.0422994
213634_s_at	TRMU	161.2529795
213635_s_at	SAFB	120.8603617
213636_at	KIAA1045	62.77703557
213637_at	NA	385.7072776
213638_at	PHACTR1	11.5676995
213639_s_at	ZNF500	300.5005292
213640_s_at	NA	76.96140749
213641_at	ZNF500	289.6856207
213642_at	NA	500.6567712
213643_s_at	INPP5B	87.05927594
213644_at	CCDC46	451.7202057
213645_at	ENOSF1	782.6673568
213646_x_at	TUBA1B	11245.68519
213647_at	DNA2	159.1293424
213648_at	EXOSC7	1485.241193
213649_at	SFRS7	850.908421
213650_at	NA	198.6360364
213651_at	INPP5J	37.4200997
213652_at	PCSK5	462.0799369
213653_at	METTL3	267.8273056
213654_at	TAF5L	487.1792948
213655_at	YWHAE	13783.28724
213656_s_at	KLC1	3775.089787
213657_s_at	NA	2959.836982
213658_at	NA	1833.410992
213659_at	ZNF75D	268.7700365
213660_s_at	NA	92.49984854
213661_at	PAMR1	664.3388022
213662_at	NA	167.7566014
213663_s_at	NA	305.0633785
213664_at	SLC1A1	188.6478613
213665_at	SOX4	4.479030045
213666_at	6-Sep	488.2866015
213667_at	SRCAP	63.28949004
213668_s_at	SOX4	73.07068424
213669_at	FCHO1	78.86824855
213670_x_at	NSUN5P1	383.3749506
213671_s_at	MARS	1281.027341
213672_at	MARS	81.15726172
213673_x_at	NA	13.48570273
213674_x_at	NA	186.3803359
213675_at	NA	756.4283446
213676_at	TMEM151B	75.40008884
213677_s_at	PMS1	1060.896001
213678_at	TMEM151B	20.5527118
213679_at	TTC30A	215.2987259
213680_at	KRT6B	62.25987937
213681_at	CYHR1	152.6160509
213682_at	NUP50	1308.958782
213683_at	ACSL6	30.08246044
213684_s_at	PDLIM5	20205.04079
213685_at	NA	151.2285679
213686_at	NA	693.7305364
213687_s_at	RPL35A	18753.45266
213688_at	CALM1	442.8737668
213689_x_at	FAM69A	1251.707719
213690_s_at	NA	68.27481411
213691_at	NA	74.36208302
213692_s_at	VDR	39.90748931
213693_s_at	MUC1	225.8647886
213694_at	RSBN1	1349.193586
213695_at	PON3	35.65125549
213696_s_at	MED8	427.2862271
213697_at	HIPK3	18.64295846
213698_at	ZMYM6	960.1369516
213699_s_at	YWHAQ	6442.962426
213700_s_at	NA	245.2583453
213701_at	C12orf29	1588.368824
213702_x_at	ASAH1	9973.306296
213703_at	LOC150759	189.7366319
213704_at	RABGGTB	2532.815001
213705_at	MAT2A	464.1060902
213706_at	GPD1	1467.659976
213707_s_at	DLX5	56.86040196
213708_s_at	MLX	3496.896822
213709_at	BHLHB9	369.8398686
213710_s_at	NA	850.0886156
213711_at	KRT81	30.10612287
213712_at	ELOVL2	234.0632245
213713_s_at	GLB1L2	251.9419362
213714_at	CACNB2	203.8419649
213715_s_at	KANK3	257.9773448
213716_s_at	SECTM1	472.368956
213717_at	LDB3	13254.87748
213718_at	RBM4	268.4202106
213719_s_at	NA	10.74102543
213720_s_at	SMARCA4	304.8449058
213721_at	SOX2	89.23953971
213722_at	SOX2	12.40376019
213723_s_at	IDUA	7.01886724
213724_s_at	PDK2	680.2452743
213725_x_at	XYLT1	305.8041417
213726_x_at	TUBB2C	3734.26313
213727_x_at	MPPE1	617.1290162
213728_at	LAMP1	22.38348144
213729_at	PRPF40A	825.0728717
213730_x_at	TCF3	395.2861273
213731_s_at	TCF3	25.27081601
213732_at	TCF3	193.8420196
213733_at	MYO1F	466.6262484
213734_at	NA	1831.756683
213735_s_at	COX5B	19646.63222
213736_at	COX5B	437.9428311
213737_x_at	NA	2768.092911
213738_s_at	ATP5A1	17436.91347
213739_at	NA	276.3111854
213740_s_at	LOC399904	10.66904056
213741_s_at	KPNA1	684.9037519
213742_at	SFRS11	801.8838484
213743_at	CCNT2	1267.773605
213744_at	ATRNL1	136.1699243
213745_at	ATRNL1	79.34296415
213746_s_at	FLNA	1770.852161
213747_at	AZIN1	137.1898398
213748_at	TRIM66	184.8082804
213749_at	MASP1	759.984949
213750_at	RSL1D1	1891.953327
213751_at	LRRC68	122.0709811
213752_at	RP1-21O18.1	58.76604949
213753_x_at	EIF5A	851.2606402
213754_s_at	NA	2271.819145
213755_s_at	SKI	54.70649133
213756_s_at	HSF1	96.64612266
213757_at	EIF5A	1556.682941
213758_at	COX4I1	183.6551349
213759_at	ARL4C	105.3304434
213760_s_at	ZNF330	509.4290281
213761_at	MDM1	379.8879335
213762_x_at	RBMX	5266.594846
213763_at	HIPK2	293.7507689
213764_s_at	MFAP5	3583.444765
213765_at	MFAP5	3522.62979
213766_x_at	GNA11	1960.48401
213767_at	KSR1	22.19349646
213768_s_at	ASCL1	45.9199415
213769_at	KSR1	17.52201328
213770_at	KSR1	20.09785493
213771_at	IRF2BP1	336.5881899
213772_s_at	GGA2	402.75435
213773_x_at	NSUN5	1067.124766
213774_s_at	PPP1R2	14.55835082
213775_x_at	ZNF638	2910.071997
213776_at	LOC157562	330.8201543
213777_s_at	CREBZF	7.804430105
213778_x_at	ZNF276	293.5175693
213779_at	EMID1	142.1461994
213780_at	TCHH	8.014676656
213781_at	LRRC68	94.23002684
213782_s_at	MYOZ2	14400.50004
213783_at	MFNG	9.25890666
213784_at	RABL4	218.6955914
213785_at	IPO9	314.5322742
213786_at	TAX1BP1	807.3562948
213787_s_at	EBP	392.1744442
213788_s_at	NA	567.7557964
213789_at	NA	130.3925202
213790_at	ADAM12	13.36793379
213791_at	PENK	336.4117541
213792_s_at	INSR	767.5328725
213793_s_at	HOMER1	2650.475149
213794_s_at	NGDN	1868.834595
213795_s_at	PTPRA	638.2982824
213796_at	SPRR1A	3.708700441
213797_at	RSAD2	264.0965211
213798_s_at	CAP1	2414.031109
213799_s_at	PTPRA	161.6692801
213800_at	CFH	3196.394849
213801_x_at	RPSA	16239.30928
213802_at	NA	35.5333016
213803_at	KPNB1	1094.477323
213804_at	INPP5B	352.3404812
213805_at	ABHD5	511.5250335
213806_at	PURA	23.2610269
213807_x_at	MET	417.3044872
213808_at	NA	209.0283915
213809_x_at	TCF3	31.3568562
213810_s_at	NA	119.552891
213811_x_at	TCF3	687.4201042
213812_s_at	CAMKK2	1276.686001
213813_x_at	NA	566.6278089
213814_s_at	SNTB2	38.74783163
213815_x_at	C19orf29	352.3104803
213816_s_at	MET	75.09423128
213817_at	IRAK3	531.6910907
213818_x_at	TMEM179B	66.66765242
213819_s_at	FLOT1	193.5700365
213820_s_at	STARD5	125.2323677
213821_s_at	IDS	45.8144324
213822_s_at	UBE3B	41.96338926
213823_at	HOXA11	10.69359141
213824_at	OLIG2	11.29051711
213825_at	OLIG2	54.27962325
213826_s_at	NA	169.0447419
213827_at	ARHGAP33	161.8276567
213828_x_at	NA	16246.02599
213829_x_at	RTEL1	290.0759538
213830_at	TRD@	77.28284315
213831_at	HLA-DQA1	598.158624
213832_at	KCND3	552.4018896
213833_x_at	NA	186.3986817
213834_at	IQSEC3	16.927648
213835_x_at	GTPBP3	694.4831973
213836_s_at	WIPI1	2979.820049
213837_at	L3MBTL	136.6529795
213838_at	NOL7	630.0514682
213839_at	CLMN	373.9659361
213840_s_at	MRPS12	29.0445152
213841_at	NA	51.07759994
213842_x_at	NSUN5P2	1051.322195
213843_x_at	SLC6A8	586.3421191
213844_at	HOXA5	1156.025312
213845_at	GRIK2	206.1922626
213846_at	COX7C	4090.236512
213847_at	PRPH	131.6552317
213848_at	DUSP7	1047.564585
213849_s_at	PPP2R2B	196.298093
213850_s_at	SFRS2IP	580.4469975
213851_at	TMEM110	445.9522605
213852_at	NA	1878.027436
213853_at	DNAJC24	1840.055418
213854_at	SYNGR1	291.0729602
213855_s_at	LIPE	107.2256009
213856_at	CD47	25.77074836
213857_s_at	CD47	2598.569877
213858_at	ZNF250	389.3203359
213859_x_at	SMARCA5	432.3005871
213860_x_at	CSNK1A1	4718.274067
213861_s_at	FAM119B	265.4983663
213862_at	PNPLA2	36.175333
213863_s_at	NA	23.81316341
213864_s_at	NAP1L1	6971.593413
213865_at	DCBLD2	14.97194372
213866_at	SAMD14	27.63339738
213867_x_at	ACTB	17571.53547
213868_s_at	DHRS7	80.36129428
213869_x_at	THY1	209.3593546
213870_at	COL11A2	32.28812109
213871_s_at	C6orf108	16.637732
213872_at	C6orf62	5758.483998
213873_at	DCBLD2	28.91981076
213874_at	SERPINA4	106.6813337
213875_x_at	C6orf62	755.8289333
213876_x_at	ZRSR2	900.5222177
213877_x_at	TCEB2	151.1058712
213878_at	PYROXD1	1607.850312
213879_at	NA	1339.815496
213880_at	LGR5	2863.53404
213881_x_at	SUMO2	10435.99679
213882_at	TM2D1	522.1752126
213883_s_at	TM2D1	4091.416936
213884_s_at	TRIM3	174.9008912
213885_at	TRIM3	267.9512947
213887_s_at	POLR2E	2264.080618
213888_s_at	TRAF3IP3	255.2381731
213889_at	PIGL	206.4014559
213890_x_at	RPS16	19269.93307
213891_s_at	TCF4	4156.410585
213892_s_at	APRT	680.108324
213893_x_at	PMS2L5	1142.513945
213894_at	THSD7A	271.1878046
213895_at	EMP1	406.2685488
213896_x_at	FAM149B1	220.4422749
213897_s_at	MRPL23	2063.254802
213898_at	RBM9	136.4080121
213899_at	METAP2	434.1608377
213900_at	FAM189A2	1413.453544
213901_x_at	RBM9	1462.566195
213902_at	ASAH1	2180.994118
213903_s_at	RQCD1	119.4329299
213904_at	NA	128.3487963
213905_x_at	BGN	676.6975733
213906_at	MYBL1	212.1628896
213907_at	EEF1E1	94.32681016
213908_at	NA	365.1407964
213909_at	LRRC15	96.66192829
213910_at	IGFBP7	72.16678832
213911_s_at	H2AFZ	5118.74933
213912_at	TBC1D30	118.1081543
213913_s_at	TBC1D30	8.558113147
213914_s_at	SPTBN1	78.86607668
213915_at	NKG7	196.9215719
213916_at	NA	215.5806185
213917_at	PAX8	15.32600138
213918_s_at	NIPBL	859.469687
213919_at	DNAJC4	169.9046538
213920_at	CUX2	105.1000887
213921_at	SST	150.2452626
213922_at	TTBK2	286.8794526
213923_at	RAP2B	2166.17772
213924_at	MPPE1	1122.259248
213925_at	C1orf95	252.8135694
213926_s_at	AGFG1	203.8972332
213927_at	MAP3K9	186.7717735
213928_s_at	AGFG1	20.14484734
213929_at	EXPH5	134.069984
213930_at	NA	506.7561852
213931_at	NA	513.6877631
213932_x_at	HLA-A	12874.21774
213933_at	PTGER3	361.9902618
213934_s_at	ZNF23	279.4549095
213935_at	ABHD5	528.0071764
213936_x_at	SFTPB	486.9664031
213937_s_at	FTSJ1	223.4156811
213938_at	ERC2	8.634836833
213939_s_at	RUFY3	1418.297117
213940_s_at	FNBP1	750.3928217
213941_x_at	RPS7	15341.04238
213942_at	MEGF6	164.8300818
213943_at	TWIST1	579.1692084
213944_x_at	GNA11	1124.084825
213945_s_at	NUP210	79.93204808
213946_s_at	OBSL1	567.077434
213947_s_at	NUP210	65.00033536
213948_x_at	CADM3	63.09135379
213949_s_at	DOHH	28.04645123
213950_s_at	PPP3CC	76.04413988
213951_s_at	PSMC3IP	234.3180141
213952_s_at	ALOX5	45.5315956
213953_at	KRT20	7.04047486
213954_at	FAM169A	42.74728793
213955_at	MYOZ3	4188.873647
213956_at	CEP350	835.971494
213957_s_at	CEP350	80.97391169
213958_at	CD6	38.5481048
213959_s_at	RPGRIP1L	87.24202751
213960_at	NTRK3	213.1276542
213961_s_at	TAF6L	18.87931728
213962_s_at	ANKLE2	8.913255456
213963_s_at	SAP30	148.798857
213964_x_at	NA	4.35736012
213965_s_at	CHD5	16.7985088
213966_at	HMG20B	8.286318502
213967_at	RALYL	68.25746161
213968_at	TSPAN5	67.61542354
213969_x_at	RPL29	17864.38786
213970_at	RABL3	662.1306219
213971_s_at	NA	353.3072489
213972_at	FOXD1	24.84823053
213973_at	RRBP1	112.0420852
213974_at	ADAMTSL3	445.9578248
213975_s_at	LYZ	4445.88132
213976_at	CIZ1	143.7034151
213977_s_at	CIZ1	751.2018498
213978_at	MTSS1L	23.64146513
213979_s_at	CTBP1	1011.914781
213980_s_at	CTBP1	3230.757244
213981_at	COMT	340.2774232
213982_s_at	RABGAP1L	637.9453018
213983_s_at	PDS5A	103.2011657
213984_at	PDS5A	224.5534165
213985_s_at	C19orf6	20.89014407
213986_s_at	C19orf6	394.9540582
213987_s_at	CDK13	62.61895565
213988_s_at	SAT1	1448.558341
213989_x_at	SETD4	344.8774853
213990_s_at	PAK7	56.65176205
213991_s_at	HS3ST1	16.70549308
213992_at	COL4A6	413.0426878
213993_at	SPON1	172.965281
213994_s_at	SPON1	250.0197609
213995_at	ATP5S	2156.739712
213996_at	YPEL1	283.570762
213997_at	FAM189A1	35.61325323
213998_s_at	DDX17	279.3046102
213999_at	YIPF4	78.93064723
214000_s_at	RGS10	70.1281774
214001_x_at	RPS10	428.6257374
214002_at	MYL6	372.6099551
214003_x_at	RPS20	21785.75723
214004_s_at	VGLL4	732.3828962
214005_at	GGCX	422.2877121
214006_s_at	GGCX	238.6749182
214007_s_at	TWF1	128.6076027
214008_at	TWF1	19.16665827
214009_at	MSL3	274.4834697
214010_s_at	ATP9B	30.34501429
214011_s_at	NOP16	1109.400476
214012_at	ERAP1	912.7965065
214013_s_at	TBC1D1	6.758826435
214014_at	CDC42EP2	111.5654442
214015_at	SOCS7	70.61682119
214016_s_at	SFPQ	2778.735531
214017_s_at	DHX34	220.6673613
214018_at	GRIP1	6.200166668
214019_at	NA	128.2610845
214020_x_at	ITGB5	716.0637299
214021_x_at	ITGB5	49.54713056
214022_s_at	IFITM1	9963.596322
214023_x_at	TUBB2B	136.0007691
214024_s_at	DGCR6L	34.04481049
214025_at	DDX28	14.20472597
214026_s_at	SPRED2	4.456373929
214027_x_at	NA	16653.59759
214028_x_at	TDRD3	368.8348689
214029_at	SLC25A42	13.07653674
214030_at	CRYBG3	1611.646986
214031_s_at	KRT7	19.85313206
214032_at	ZAP70	102.758292
214033_at	ABCC6	587.376425
214034_at	ERAP1	48.70771829
214035_x_at	LOC399491	4972.961969
214036_at	EFNA5	270.3322549
214037_s_at	CCDC22	276.6181726
214038_at	CCL8	319.3901409
214039_s_at	LAPTM4B	13466.92816
